Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
Penyesalan Hasrini setelah Anak dan Menantu Hilang 3 Bulan Ikut Gafatar >Belum SADAR & MENYESAL ditipu Islam USER,1,0,0,1,1,0,0,0,0,0,1,0
RT USER Wah ini bener? foto2 Asma Dewi yg kata polisi mentransfer 75jt ke Grup Saracen ya ? Yg main busuk anies sandi di KaPolri,1,0,1,0,0,0,0,0,1,1,0,0
"Oh anies? Konon beliau sudah buyback Indosat, stop impor, bikin mobil esemka, swasembada pangan, reforma pertanian, 10 juta lapangan kerja, 50.000 puskesmas, stop ujian nasional, tidak bagi jabatan, ekonomi 7%, dollar dibawah 10.000, usut kasus munir, dll",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Rejim atau pemerintahan yang berasal dari Pemilu LUBER JURDIL. \nJangankan aktivis semua warga negara wajib mendukung pemerintah negaranya',0,0,0,0,0,0,0,0,0,0,0,0
USER Kasar bacot lo nying',1,1,1,0,0,0,0,0,1,1,0,0
USER USER USER USER USER Cebong jangan dinasehati bu... ga mempan ... mempannya diludahi 3x disebelah kiri sambil baca auzubillah',1,1,0,1,0,0,0,0,1,0,1,0
Jatim Anti Hoax dan Mendukung Pilkada Damai,0,0,0,0,0,0,0,0,0,0,0,0
USER Pas bgt Poto sama soulmatenya nasi kotak!\xf0\x9f\x98\x82. Tapi klo di sebut pasukan nasi kotak ga terima! Ya salaaaam....',1,0,0,1,0,0,0,0,1,0,1,0
RT USER: Ajari aku bagaimana bersikap masa bodo seperti yg kamu lakukan padaku \xf0\x9f\x98\x80',0,1,0,0,0,0,0,0,0,0,0,0
Nurul Arifin Bertekad Buat Kota Bandung Seperti Jakarta USER USER #BandungGeulis #BandungHarmonis #Calonwalikotabandung #Calonwalikotabandung2018,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Cebong otak buntu, jutaan rakyat Indonesia aja lu masih bingung nyari pengganti jokowi..'",1,1,1,0,0,0,0,0,1,1,0,0
Bandara Udara Internasional Kertajati dibangun oleh Gubernur Ahmad Heryawan tanpa gunakan APBN pemerintah pusat. Insya Allah siap beroperasi bulan depan;,0,0,0,0,0,0,0,0,0,0,0,0
"kebiadaban ahok cina kafir rakyat kecil yg jadi PKL & asongan2 digusur2 dan dianiaya spt teroris, ahok kafir biadab",1,1,1,0,1,1,0,0,0,1,0,0
"RT USER: Sudah la BABI , perangai pun BABI\xf0\x9f\x98\x82\xf0\x9f\x98\x82 URL",1,1,1,0,0,0,0,0,1,1,0,0
"USER USER Kang Aher berhasil KPS dg BIJB untk meningkatkan ekonomi Rakyat Jabar untk pembangunan generasi milenia nya, ini yg nyata",0,0,0,0,0,0,0,0,0,0,0,0
buta hati bukan buta mata okay',0,0,0,0,0,0,0,0,0,0,0,0
"Yakinlah gabungan yang disokong tetap berkesan; ; Oleh itu tolonglah kami untuk menolong kamu; ; Kerana akhirnya nikmat usaha ini adalah untuk semua; ; Kamu untuk kami, kami untuk kamu; ; Untuk bangsa, agama dan negara.; ; SOKONGLAH PAKATAN HARAPAN!",0,0,0,0,0,0,0,0,0,0,0,0
USER Mau bangke burik apa blangsak brengsek?',0,1,0,0,0,0,0,0,0,0,0,0
Di buku Jokowi Undercover itu juga jelaskan knp SBY dukung Jokowi di pemilihan presiden 2014..krn ada rahasia kotor/korupsi yg dipegang Cukong cina,1,0,1,0,0,1,0,0,0,1,0,0
??????; Ayak2 wae ; #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0
USER USER USER ga sipit sich g kaya lilyana yg wah ampe gempar seantero.',0,0,0,0,0,0,0,0,0,0,0,0
"Percaya sama pakar dr pd Allah it musyrik,percaya sih boleh aja tp jgn berlebihan sampe lost respect.",0,0,0,0,0,0,0,0,0,0,0,0
"Biarlah rama berkata\nBiarlah shinta berucap\nAku hanya tertunduk malu\nAku hanya meratap sedih\n\nBiarlah rama,,shinta bercerita tentang asmara\nAku hanya terdiam bisu mendengar,,melihat kisah percintaan mereka\n\nKarena aku hanyalah wayang yg senantias",0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: Lengkap sudah penderitaan\n\nGa bisa pakai kontol.\nPakai tangan\n\nPas pakai tangan, cewe nya kesakitan. URL",0,1,0,0,0,0,0,0,0,0,0,0
USER Ayoo ngewe',0,1,0,0,0,0,0,0,0,0,0,0
"USER USER Bukti 'on, bukti! Jangan congor doang..""",1,1,1,0,0,0,0,0,1,1,0,0
"USER Mau pegang rusia takut dituduh antek komunis, mau pegan kroasia takut dituduh antek kafir.. semenjak bnyk tukang tuduh hpup sy sulit'",0,0,0,0,0,0,0,0,0,0,0,0
Export aja dul buat sebarkan ahok ke hongkong sapa tau ahok jd gubernur hongkong haha URL,1,0,1,0,0,0,0,0,1,1,0,0
"â??2019 akan muncul pemimpin Muslim!!!!!â??; ; Monmaap nih bang, emang Presiden kite yang sekarang nyembah pepohonan ape pegimane",0,0,0,0,0,0,0,0,0,0,0,0
Xl jancuk',0,1,0,0,0,0,0,0,0,0,0,0
"Bergelar Profesor Doktor ditololkan atau menampakkan diri jadi orang tolol karena mengutip Quran, sangat disayangkan",1,1,0,1,1,0,0,0,0,0,1,0
"USER pd dsrnya jilbab itu ada di Islam, Kristen, Yahudi & mgkn agama lain. Mnusia tdk ada yang sempurna, dimaklumi sj Uni",0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER Bntr lg si joko jg nyungsep kyk ho ok. Nyantai aja kali.... Hehe,1,0,1,0,0,0,0,0,1,1,0,0
"USER sssst...tidak perlu ribuuut... bikin budek...!!!\nkita lihat saja nanti tahun 2019, siapa yang akan di ridhoi oleh Allah SWT untuk memimpin kembali negara kita yang tercinta ini. \n\nsudah, titik.'",0,1,0,0,0,0,0,0,0,0,0,0
RT USER USER Kalau ngajak orang pinter setidaknya dia harus sudah pintar lah ini jokowi masih goblok kok,1,1,1,0,0,0,0,0,1,1,0,0
"Sampai detik ini si USER masih tetap bertahan dengan pernyataan nya tsb yg mengatakan kalau "" kitab suci adalah fiksi dan fiktif"" ini betul2 baru D.N AIDIT malah dia tantang umat islam 240 juta orang di negeri ini ,lalu mau kita apakan ini orang",1,0,1,0,0,0,0,0,1,0,0,1
"""Terlalu Sulitkah Bangsa Indonesia untuk Mengetahui Informasi Benar Tentang Jatidiri Presiden Jokowi?"" USER - Chirpstory",0,0,0,0,0,0,0,0,0,0,0,0
USER Ternyate nyang Nulis Twit ne.. Cebong kelas kakap folower 35ribu tapi sayang bloon dongo sialan haram jadah!! men fitneh dasar bangsat!! \xf0\x9f\x91\x8e',1,1,1,0,0,0,0,0,1,1,0,0
Cagub Jabar Bicara Soal Toleransi di Muzakarah ICMI Jabar,0,0,0,0,0,0,0,0,0,0,0,0
USER Yg milih cebong kyai. Cebong seprt abu janda al kampret',1,1,1,0,1,0,0,0,0,1,0,0
USER USER bantu jawab wkwk kata putri. Rima sama daniel sibuk ngurusin osis jd ga ikut join. Nah klo aya kayaknya makin sibuk jd makelar ngurusin dua anak tuyul alias gil dan OJ /sotau bgt aku',0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: USER lost respect untuk kesekian kalinya buat agency yg lo banggain, buat artis yang lo banggain. \nkelakuan tai kucin\xe2\x80\xa6'",1,1,0,1,0,0,0,0,1,0,1,0
"USER USER USER USER Klo Gue sich.. efek nya jadi jijik aja ngelihat Cewek murahan yg suka nawarin diri, atau nawarin teman nya ke Lelaki Hidung Zebra.. \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81'",0,0,0,0,0,0,0,0,0,0,0,0
"Sedianya hari ini Rabu, 11/04, 08.00 Wib akan dilakukan pemeriksaan Saksi (dari Pelapor) oleh Penyidik di Unit Terorisme Ditreskrimum Polda Jatim pd kasus dugaan Penodaan Agama oleh Sukmawati, tapi karena ada kendala, maka pemeriksaan ditunda ke hari esok",0,0,0,0,0,0,0,0,0,0,0,0
2.Bersikap tegas terhadap Israel dan memaksa mereka untuk menghentikan pembangunan pemukiman Yahudi serta mematuhi segala keputusan dan kesepakatan internasional. #FreePalestine #GreatReturnMarch #GazaMassacre #GazaUnderAttack #BoycottIsrael',0,0,0,0,0,0,0,0,0,0,0,0
"USER Temen gue ada yg errr gue ga tau dia psiko apa engga tpi dia pernah ada laba"" lewat teros diinjek teros di makan\n\nEh sarap sih itu namanya'",0,1,0,0,0,0,0,0,0,0,0,0
Sama Cultural &amp; Critical Studies.. Alhamdulillah udah lulus ku terlepas dari penderitaan ð??­,0,0,0,0,0,0,0,0,0,0,0,0
RT USER pendukung Ahok pada ditangkap semua.. Dijaman jokowi pula lagi...,1,0,1,0,0,0,0,0,1,1,0,0
USER Nanti kita kembalikan lagi marwah kampus setelah rejim biadab ini nyungsep.. \n\nAamiin.',1,1,1,0,0,0,0,0,1,1,0,0
"USER Dia ..orang to? Rumongso ku ke'te alias monyet""",1,1,1,0,0,0,0,0,1,1,0,0
USER USER USER Yang dongo bego itu loe',1,1,1,0,0,0,0,0,1,1,0,0
USER Yawlah itu yang Daniel kalo dibeliin micin yang bego sekelurahan itu',1,1,1,0,0,0,0,0,1,1,0,0
USER USER Bagus mana antara kilafah apa komunis',0,0,0,0,0,0,0,0,0,0,0,0
Jadi ingat...sama yang gak nemui rakyatnya....; #2019GantiPresiden;,1,0,1,0,0,0,0,0,1,1,0,0
USER Iya huhu dia tuh orangnya emang rada udik ngeliat sesuatu langsuh WAAH WAAH WAAH \xf0\x9f\x98\x82\xf0\x9f\x98\x82 kayanya peru buat kompilasi dia bilang waaah waah',1,1,1,0,0,0,0,0,1,1,0,0
"19. kadang w suka bertanya. hakikat dan faedah punya abang benga permanen macam anda ini apa. suka bikin iler anj lah. kntl manis enthu. suka gajelas, sakau u ya. trus curhat anu. pap jajan molo buset d'",0,1,0,0,0,0,0,0,0,0,0,0
"Di Hadapan Ulama, Rommy Jelaskan Alasan PPP Dukung Jokowi'",0,0,0,0,0,0,0,0,0,0,0,0
"CAKADA Terkena OTT, KPU Jatim Yakin Pilkada Lancar;",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER Duit haram, hasil gratifikasi/sogokan cukong\xc2\xb2 aseng Reklamasi..\n\n#2019GantiPresiden'",1,0,0,1,0,0,0,0,1,0,1,0
Selamat hari lahir teman PMII,0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: #BumdesMendunia\nKementerian Desa, PDT dan Transmigrasi mendorong percepatan pembangunan desa di Indonesia. Saat ini juml\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0
"Terkait RUU Masyarakat Adat, Komitmen Laksanakan Arahan Presiden|",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Gunanya cebong cuma bisa mangap\xc2\xb2 di kolam butek....\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1,1,0,0
Rezim ini bener2 dikuasai oleh oknum2 yg anti-Islam,1,0,0,1,0,0,0,0,1,0,1,0
USER Cinta buta itu cinta yg tak mendengar dan melihat fakta yg ada seperti kotoran kucing rasa coklat. Sependapat gak prof?',0,0,0,0,0,0,0,0,0,0,0,0
"Suku Mosuo di perbatasan Cina dan Tibet, adalah suku pelaku poliandri (wanita bersuami banyak). Kepala keluarga juga dipegang #anehdidunia'",0,0,0,0,0,0,0,0,0,0,0,0
"sekarang kalian lihat sendiri, bagaimana rezim ini ingin menjual semua aset bangsa. lengserkan jokowi Garuda Bangkrut",1,0,1,0,0,0,0,0,1,0,0,1
"USER USER USER USER USER Ipar ogut, kristen jawa...\nTuh gerejanya di rawamamgun sebelah tiptop...'",0,0,0,0,0,0,0,0,0,0,0,0
USER Membangun industri dan iklim perikanan di Indonesia jauh lebih penting dan sulit dibanding meledakkan kapal2 asing..',0,0,0,0,0,0,0,0,0,0,0,0
disini sinyal simpati kacrut abissss parah mau nyetriming suliddddd',1,1,0,1,0,0,0,0,1,0,1,0
"USER USER Setiap bang FH ngetuit, cebong lgsg ngumpul \nSpt lampu petromax di kolam 200 \xf0\x9f\x98\x84'",1,1,0,1,0,0,0,0,1,0,1,0
"Slogan tipu : Teriak Saya pancasila, saya Indonesia.. ( didalam hati, SAYA KOMUNIS)",1,0,1,0,0,1,0,0,0,1,0,0
USER USER elu sompret kn ada unem lu.',1,1,1,0,0,0,0,0,1,1,0,0
USER Presiden rasa mapia #2019GantiPresiden,1,1,1,0,0,0,0,0,1,1,0,0
"Ki gila P: Saya Titisan JAYABAYA, RI hrs kembali ke UUD45! USIR CINA USER USER USER USER",1,0,0,1,0,1,0,0,0,0,0,1
Heechul adalah orang pertama yang sangat terpukul saat Hangeng memutuskan kontraknya dengan SM Ent. dan kembali ke Cina.',0,0,0,0,0,0,0,0,0,0,0,0
"USER YE LU AJA PICEK MATANYA,ORG GUA CANTIK GINI'",1,1,1,0,0,0,1,0,0,1,0,0
"USER USER USER maksud yg no 2 itu mungkin yg sudah pisah itu cerai di catatan sipil lalu menikah di gereja/agama lain. Kalau kawin lg di gereja katolik ya nga bisa, kecuali dapat pembatalan'",0,0,0,0,0,0,0,0,0,0,0,0
"Tak salah pun pakai selipar dalam rumah\n\nYang salahnya, selipar tu lah kau bawak jalan keluar, selipar tu lah kau buat masuk jamban\n\nHaihh'",0,0,0,0,0,0,0,0,0,0,0,0
"3. Berpegang teguh kepada etika kewartawanan, berteraskan Rukun Negara dan Perlembagaan Malaysia, menjunjung ajaran agama dan menjaga nilai serta adab budaya masyarakat.",0,0,0,0,0,0,0,0,0,0,0,0
"Setiap kritik ke jokowi pasti dianggap nyinyir ama bani kolam.\n\nMau mrk, itu kritik lalu diujungnya hrs dukung 2 periode.\n\nLo kritik tp gak dukung, artinya nyinyir dan itu haram. Begitu definisi kritik ala cebi.\n\nDan nalarpun rusak parah....'",1,1,0,1,0,0,0,0,1,0,1,0
USER Ini di kamar malah..\nSendiri glusar glusur kyak buaya di atas kasur. \n\xf0\x9f\x98\x81\xf0\x9f\x98\x81',0,0,0,0,0,0,0,0,0,0,0,0
Yg bawah sendiri keren ð???,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Yg dungu itu lio evakuasi korban gak becus nyalahin orang lain logikanya cebong... goblok kok bangga?',1,1,1,0,0,0,0,0,1,1,0,0
"USER ISLAM pake huruf gede semua. Wow.\nTenang kami tidak buta mata, tidak buta hati dan tidak hilang nurani.\nKau boleh memilih semaumu.\nJadi aku pun boleh memilih semauku.\nAdilkan? Kecuali kau tidak mengerti makna keadilan.'",0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: Sekali2 yang diangkat ""penyesalan orang-orang Indo yang telah pilih Jokowi"" gitu URL",1,0,1,0,0,0,0,0,1,1,0,0
"...dan mereka akan semakin defisit. ; ; Mbok ora ndagel to min!! ; Uang dicetak dgn 2 sistem: ; 1. Pseduo Gold: pake cadangan emas (krn defisit, apa nda malah defisit?); 2. Uang fiat: jaminan asset. (Karena defisit, trs jaminan asetnya apa?) ; ; Jadinya ap",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Cebong yah cebong. Kamfrettt yah kaum anda yang cuma nyinyir ! Kaum pemalas !',1,1,0,1,0,0,0,0,1,0,1,0
USER Ada kampreters yg teriak ASU antek asing aseng gak ya?',1,1,0,1,0,0,0,0,1,0,1,0
"Dia bilang, ""Hidup ini tak selalu melihat ke atas. Ada kalanya perlu menunduk, melihat ke bawah. Bersyukurlah kau masih hidup tanpa cacat dan bisa melihat. Kau hanya tak ingat memori masa kecilmu. Ku juga begitu. Tak ada yang salah. Tak ada yang aneh...'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Udah tau sama-sama sipit, juga masih ngatain sipit. \xf0\x9f\x98\xa6'",0,0,0,0,0,0,0,0,0,0,0,0
"Bro USER, ente sebut 'Kitab Suci' fiksi berarti semua agama bkn dari wahyu. Pernyataan spt ini mutlak scr harfiah dan filosofis melanggar keyakinan umat beragama, konstitusi dan norma agama, ente ini penista semua agama yg paling kotor! #AtheisDete",1,0,1,0,1,0,0,0,0,1,0,0
Masalah betul la kulit sensitif ni. Pantang sikit je dah jadi monyet',0,1,0,0,0,0,0,0,0,0,0,0
"USER Tabayyun sebelum ngomyang..cocot busuk lol dipelihara, memaikan isu SARA kok bangga'",1,1,1,0,0,0,1,0,0,1,0,0
USER Ngambang kaya tai jir',0,1,0,0,0,0,0,0,0,0,0,0
Pak Lukman mau menjelaskan Indonesia Baru Tanpa Islam masih perlu bicara move on terlebih dulu,1,0,0,1,1,0,0,0,0,0,1,0
USER USER USER Astaghfar manhos insan aik kpk main metro to bani nahin na yahodi dog tum khud kpk jatey ho khud ayashiyan bani gala to kbhi dharna tum ny khak urani hy Allah pak tmhain gharq kry ameen sirf nafrat or intshar phelana,0,0,0,0,0,0,0,0,0,0,0,0
USER LOL same kak same! Aku sempet pasang posternya karena disitu Kristen Stewart cantik banget hahaha',0,0,0,0,0,0,0,0,0,0,0,0
Presiden akan 'paksakan' penerapan 'Online Single Submission' - ANTARA News Jambi,0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER September perang PKI Desember perang topi santa gitu aja terus sampai prabowo jd mentri peranan wanita.,1,0,1,0,0,0,0,0,1,1,0,0
USER Men are trash lol. Jap daler tu pahal ckp cm org cacat.',1,1,1,0,0,0,1,0,0,1,0,0
RT USER kelihatan bodohnya wkwkwkwkkkk yg nulis ada prabowo digambar. goreng isu G30SPKI,1,0,1,0,0,0,0,0,1,1,0,0
"USER USER Nah betul, klao sy si fair baik soeharto maupun soekarno memang pernah ada sala ketika mereka terlalu dengerin org yg muja2 mereka. Kalau soekarno terlalu dengerin pki, soeharto dengerin golkar'",0,0,0,0,0,0,0,0,0,0,0,0
Apa Islam YG HINA layak diikuti? USER USER USER Menag: Gafatar Tak Layak Diikuti Masyarakat,1,1,0,1,1,0,0,0,0,0,1,0
RT USER BILA DIKTATOR JOKOWI SERIUS MAU DPR YG BERSIH KORUPSI..,1,0,1,0,0,0,0,0,1,1,0,0
"Sebanyak 1,8 juta orang tenaga kerja asal Indonesia bermasalah di luar negeri. Terutama di 32 negara tempat mereka bekerja,dengan yang paling banyak bekerja di negeri Jiran Malaysia.\n URL USER USER'",0,0,0,0,0,0,0,0,0,0,0,0
Download Aplikasi,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Soalnya dia budek kaya bolot Om... \nTuuh, kuping nya kotor seperti hatinya....'",1,1,1,0,0,0,1,0,0,1,0,0
USER Ayo dah dukung penuh 1.000%; Yg jelas #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0
Luar biasa jauh berbeda dg terjdi bom perancis. Dari dua pertiwa tsb bs kita lihat reaksi Rezim Jokowi seolah memperlihatkan Rezim anti islam,1,0,1,0,1,0,0,0,0,1,0,0
USER Membohongi RAKYAT ada harga mahal yg harus dibayar. USER saatnya anda mempersiapkan diri menghadapi seluruh kasus2 korupsi dari solo hingga DKI. ; Anda sangat tak layak jadi Presiden RI ; #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0
"USER USER Si USER emang dungu tak bertepi. Sampah plastik yg dibahas bu USER , eh dia nyamber soal hankam. Bang fahri, after 2019 jd nelayan aja dah, soalnya sudah pasti anda gak bisa maju jd caleg independen.'",1,1,1,0,0,0,0,0,1,1,0,0
tangkap ahok dan klompok nya yg melakukan pemalsuan e KTP karna merupakan penghiyanat bagi bangsa dan negara,1,0,0,1,0,0,0,0,1,0,0,1
"USER analisa yg gegabah, hanya mendasarkan hasil survey bisa menyimpulkan rupiah bakal menguat tajam &amp; foreign inflow akan meningkat tajam. In fact; di era rejim ini, dana asing MINUS, bahkan sdh dana asing di era sby sdh banyk berkurang.'",0,0,0,0,0,0,0,0,0,0,0,0
budek anjir URL,0,1,0,0,0,0,0,0,0,0,0,0
"Uji kompetensi Visi &amp; Misi di handapan para panelis. Bagaimanakah peluang Djarot Saiful Hidayat &amp; Sihar Sitorus di Pilkada SUMUT 2018? Saksikan #KandidatBicara Kamis, ppl 19.30 WIB di USER bersama Zilvia Iskandar; USER ; #Indonesia",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER dia doyan nete un jadi maklumin',0,1,0,0,0,0,0,0,0,0,0,0
"USER tahun 2019 Rakyat makan ASPAL dan BETON; ini adalah solusi jitu mengurangi kemiskinan; ; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #",1,1,0,1,0,0,0,0,1,0,1,0
USER Cebong mana ngerti wkwkw',1,1,0,1,0,0,0,0,1,0,1,0
Qaumi ekjayati conference jamiat ul ulama e hind....Janab Mohd Ali Shabbir ka qususi qitaab...,0,0,0,0,0,0,0,0,0,0,0,0
"Cawapres Jokowi 7 Orang Sekaligus; Boleh kok, tinggal presiden terbitkan Dekrit; ; Masing2 partai pengusung dapat jatah 1 cawapres; ; Sama Jokowi apa sih yang ga boleh; Perppu aja banyak diterbitkan tanpa ada urgensinya",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Yg bego USER nusantara',1,1,1,0,0,0,0,0,1,1,0,0
USER USER Dan Indonesia harus menghormati AS!!\n\nNtu sape nyang kemaren ngomong begitu??\nWahhh dr roman2nye pasti antek ASING tuh',1,0,1,0,0,0,0,0,1,1,0,0
"Lebih baik dibenci, namun menjadi diri sendiri. daripada menjadi munafik untuk di sukai orang'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Topiknya anies sandi dn saracen. Bkn Adam dn Yesus. Anda sok tau agama ? 150 follower ternak dl biar seru,1,0,1,0,0,0,0,0,1,1,0,0
"RT USER: USER USER USER USER USER Slah 1 alasan knp sya mau prsiden baru, spy jg malu2in bangsa iniiii.!!\xe2\x80\xa6'",0,1,0,0,0,0,0,0,0,0,0,0
"USER 6 jam perjalanan bang, tapi di sini adem \xf0\x9f\x98\x8c\n\nWkwkwk ((( naik onta ))) \xf0\x9f\xa4\xa3'",0,0,0,0,0,0,0,0,0,0,0,0
"jadi, di #fwg2018 akan ada banyak sekali pertunjukan seni budaya yang banyak sekali, dan akan ada artis yang mendatangi event ini ##fwg2018",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Roslan saari tu yg murtad dn kapir\xf0\x9f\x91\x8dmenyokong ton.mamak melalak dgn ct kasim sbelom pru14 req lesen lgbt\xf0\x9f\x98\x94terang\xc2\xb2 bahalol tu menolak Allah.!',1,1,1,0,1,0,0,0,0,1,0,0
USER Anak PMR cupu.',1,1,1,0,0,0,0,0,1,1,0,0
"Ya kita tau lah gubernur sekarang itu ngawur nya kaya tai kucing keinjek, tapi kalo baca keseluruhan cerita kaya terkesan mengarang bebas anak SMP URL",1,1,1,0,0,0,0,0,1,1,0,0
USER Tweet kamu bikin netizen suudzon ke kamu. Kurang-kurangin. Ngentod',1,1,1,0,0,0,0,1,0,1,0,0
Inilah makna dari Penambakan Gelar Datuk Seri Ulama Setia Negara kepada Ustaz Abdul Somad oleh LAM ( Lembaga Adat Melayu) Riau yang malam ini mendapat penghargaan TOKOH PERUBAHAN REBUPLIKA 2017; ; Artinya: Anak Jati Riau Anak Bangsa Yang (Cinta Negeri).,0,0,0,0,0,0,0,0,0,0,0,0
USER USER BACOT YA KALIAN',1,1,0,1,0,0,0,0,1,0,1,0
Khofifah Indar Parawansa-Emil Dardak dan Saifullah Yusuf (Gus Ipul)-Puti Guntur Soekarno beradu gagasan serta program dalam debat pertama Pilkada Jatim yang diselenggarakan oleh KPUD Jawa Timur.,0,0,0,0,0,0,0,0,0,0,0,0
Gils ada yg jual pc jucan 100 aja w mikir2 wkwkkw\nEdan',0,1,0,0,0,0,0,0,0,0,0,0
Wahai cebong dan kampret indonesia kembalilah kalian menjadi manusia. Indonesia butuh manusia utuh untuk berbangsa dan bernegara. Bukan mencebongkan apalagi mengkampretkan manusia.',1,1,0,1,0,0,0,0,1,0,1,0
"Ada 3 hal yang paling aku sukai di dunia ini, yaitu Matahari, Bulan dan Kamu. Matahari untuk siang hari, Bulan untuk malam hari dan Kamu untuk selamanya dihatiku.'",0,0,0,0,0,0,0,0,0,0,0,0
RT USER hahaha antek komunis kelojotan menjelang 30/sept... Kecebong adalah anak PKI!!!!,1,1,0,1,0,1,0,0,0,0,1,0
Gerindra dan PKS Teken 'Letter of Agreement' terkait Cawapres Prabowo - kumparan USER,0,0,0,0,0,0,0,0,0,0,0,0
"USER Ndak cacat dalam artian bagaimana. It leaves scars on you but you can still heal from it. Kalau kamu merasa itu mengganggumu dalam berelasi dgn orang lain, termasuk pasangan, please see a psychologist. Konsul lah, dan terapi ya.'",0,0,0,0,0,0,0,0,0,0,0,0
USER serius ini rezim anti Islam?! Ga suka jokowi boleh tapi jangan ngajak2 umat Islam membenci jokowi! URL,1,0,1,0,0,0,0,0,1,1,0,0
RT USER: Memek kalo udah basah gini enak banget keluar masuk pake jari jadi licin.',0,1,0,0,0,0,0,0,0,0,0,0
Kabinet Jongos Cina,1,1,0,1,0,1,0,0,0,0,1,0
"USER USER Dimana pun, yg menggunakan sistem pemilihan langsung, incumbent selalu diuntungkan. Oleh karenanya masa jabatan presiden dibatasi. Kalo tdk bisa2 32 th dipimpin oleh satu presiden.",0,0,0,0,0,0,0,0,0,0,0,0
"Apalagi teriak Allah hu Barbar, rusak telinga Bung Fahri, kapan diskusi Buang Islam di DPR?",1,1,0,1,1,0,0,0,0,0,1,0
"Kunjungan Presiden Joko Widodo pada #PadaKaryaTunai di Pelabuhan Ratu, Sukabumi. ; ; Desa Citarik telah berhasil merubah desanya dari tempat pembuangan sampah yang bau dan kumuh menjadi tepat wisata resapan air dan menjadikan sampah sebagai produk yang mem",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: USER USER Lha...pembunuhan Munir itu di era siapa yak ? Ka bin nya siapa yak ? yg pd pemilihan presiden 2014 jd tim sukses Jkw,1,0,1,0,0,0,0,0,1,1,0,0
"Gua juga benci sama orang bloon. Gua ngasih informasinya jelas banget ada hari, tanggal, waktu, tempat terus nanya lagi 'dimana tik acaranya? Jam berapa? Hari apa?' bgst!!! Tolol\xf0\x9f\x98\xa4""",0,1,0,0,0,0,0,0,0,0,0,0
RT USER USER USER USER Itu doa bro kan semua akan tua pada waktunya dan digantikan yang muda begitu juga USER,1,0,1,0,0,0,0,0,1,1,0,0
"USER USER Gak Perduli ; Reply-ku nyambung apa enggak, ; yg penting ; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiP",1,0,1,0,0,0,0,0,1,1,0,0
